,rest_name,rest_category,rest_number,rest_address,rest_location,rest_rating,rest_density
3128,일루,한식,02  543 7084,서울특별시 강남구 삼성동 38-18 수목빌딩,"[37.51961540000001, 127.0566076]",66.53,52.31
3129,제주꿀꿀이족발,한식,02  34118181,서울특별시 강남구 개포동 186-17번지 개포종합상가 ,"[37.4893117, 127.0688124]",81.25,63.12
3130,조순금닭도리탕,한식,02  568 6603,서울특별시 강남구 역삼동 839번지 황산빌딩 ,"[37.4905244, 127.0333567]",93.72,44.73
3131,나누다키친,한식,02  556 5777,서울특별시 강남구 역삼동 700-23번지 ,"[37.5047923, 127.0431767]",93.42,8.18
3132,예채한식뷔페,한식,02  539 7700,서울특별시 강남구 역삼동 837-26번지 삼일프라자오피스텔 ,"[37.4908189, 127.0326637]",59.54,31.93
3134,존쿡델리미트,경양식,02  21409096,서울특별시 강남구 도곡동 180-14번지 바스타빌딩 ,"[37.4863167, 127.0445646]",69.13,11
3135,압구정육식당,한식,02  514 6692,서울특별시 강남구 압구정동 436번지 현대아파트 ,"[37.5325029, 127.0305762]",81.87,47.64
3136,훠궈야파르나스몰점,중국식,02  34533325,서울특별시 강남구 삼성동 159-8번지 파르나스타워 ,"[37.5095059, 127.0612306]",82.56,81.8
3137,은마왕만두,기타,02  555 7715,서울특별시 강남구 대치동 316번지 은마아파트 ,"[37.497656, 127.06488]",75.1,8.88
3138,이자카야 담,기타,02  516 4620,서울특별시 강남구 청담동 52-6번지 ,"[37.5245086, 127.0527312]",68.72,78.33
3139,산월칼국수,분식,02  556 8229,서울특별시 강남구 대치동 316번지 은마아파트 ,"[37.497656, 127.06488]",67.19,33.54
3140,호텔인나인(Hotel in 9),경양식,02  311 9000,서울특별시 강남구 삼성동 91-28번지 ,"[37.5156388, 127.0599721]",53.66,95.34
3141,한가람한우곱창,한식,02  63979333,서울특별시 강남구 청담동 44-11번지 원영빌딩 ,"[37.5043773, 127.0631852]",79,25.37
3142,라마다서울호텔 반상,한식,02  62022000,서울특별시 강남구 삼성동 112-5번지 라마다서울호텔 ,"[37.5103398, 127.0452919]",96.65,65.48
3143,커피온더스트리트,기타,02  21830049,서울특별시 강남구 역삼동 707-34 한신인터밸리24빌딩,"[37.503206, 127.0465684]",98.06,0.89
3144,에렉스쿠킹,일식,02  551 3355,서울특별시 강남구 삼성동 159번지 호텔오크우드프리미어 ,"[37.51092999999999, 127.058103]",82.48,79.54
3145,한라산 청담,한식,02  511 4890,서울특별시 강남구 청담동 100번지 루미안빌 ,"[37.5270438, 127.0457469]",52.4,84.94
3146,더블유더블유섬유센터일호점,경양식,02  521 1996,서울특별시 강남구 대치동 944-31번지 한국섬유산업연합회 ,"[37.5077425, 127.0605586]",78.9,64.97
3147,더블유더블유섬유센터이호점,경양식,02  521 1996,서울특별시 강남구 대치동 944-31번지 한국섬유산업연합회 ,"[37.5077425, 127.0605586]",78.47,58.43
3148,부부식당,한식,02  563 9241,서울특별시 강남구 대치동 913-12번지 대치빌딩 ,"[37.5020724, 127.0588155]",62.78,1.68
3149,논현밀밭,한식,02  518 9974,서울특별시 강남구 논현동 191-17번지 ,"[37.508513, 127.0323681]",68.51,82.84
3150,더블유더블유디자이너클럽일호점,경양식,02  521 3370,서울특별시 강남구 청담동 85-4번지 디자이너클럽 ,"[37.52479, 127.0398596]",82.97,50.62
3151,더블유더블유미타이호점,경양식,02  521 1999,서울특별시 강남구 삼성동 143-40번지 미차빌딩 ,"[37.5063317, 127.0536271]",60.52,93.88
3152,더블유더블유미타일호점,경양식,02  521 1999,서울특별시 강남구 삼성동 143-40번지 미차빌딩 ,"[37.5063317, 127.0536271]",91.47,95.41
3153,라공방 강남역점,한식,02  566 5002,서울특별시 강남구 역삼동 816-5번지 ,"[37.4999374, 127.0273872]",68.33,73.74
3154,(주)가온에프앤비,기타,02  557 3364,서울특별시 강남구 대치동 891-46번지 V&S ,"[37.5049198, 127.0551208]",82.52,89.54
3155,더 포터하우스(The Porterhouse),식육(숯불구이),02  22753105,서울특별시 강남구 삼성동 27번지 ,"[37.5149021, 127.0475259]",69.64,39.46
3156,삼정하누 도산공원점,한식,02  34430045,서울특별시 강남구 신사동 644-5번지 신사청호빌딩 ,"[37.4985721, 127.0426596]",69.21,76.66
3157,오레노 유메,한식,02  555 1241,서울특별시 강남구 역삼동 831-28번지 ,"[37.49476730000001, 127.0309147]",59.52,81.34
3158,도산소반,한식,02  64710310,서울특별시 강남구 신사동 654-18번지 ,"[37.5244542, 127.0379806]",83.64,78.7
3159,돈블랑 강남 청담스퀘어점 신화푸드(주),한식,02  64077474,서울특별시 강남구 청담동 3번지 청담스퀘어 ,"[37.5231159, 127.0419539]",70.75,12.4
3160,시마스시,일식,02  416 8481,서울특별시 강남구 대치동 937번지 롯데백화점 ,"[37.4969678, 127.0532504]",99.8,80.79
3161,생생돈까스 강남구청점,경양식,02  515 0999,서울특별시 강남구 논현동 111-27번지 ,"[37.5181804, 127.0406562]",67.22,91.65
3162,호세야,기타,02  555 5293,서울특별시 강남구 대치동 902번지 대치포스코더샵아파트 ,"[37.50396, 127.057047]",68.69,53.5
3163,폴 바셋 언주로점,기타,02  18998829,서울특별시 강남구 신사동 636-4번지 ,"[37.5274371, 127.0339486]",79.96,42.23
3164,랩이십사레스토랑/LAB24 RESTAURANT,경양식,02  511 4523,서울특별시 강남구 신사동 643-1번지 ,"[37.5272764, 127.0352359]",78.37,52.64
3165,위워크 강남역 2호점,경양식,02  521 3379,서울특별시 강남구 역삼동 819-5번지 KG Tower ,"[37.4992336, 127.0292477]",71.76,43.68
3166,두찜 강남역삼점,한식,02  69541160,서울특별시 강남구 역삼동 751-13번지 우성빌딩 ,"[37.5009886, 127.0517697]",54.08,17.42
3167,국의 명가,한식,02  546 5110,서울특별시 강남구 신사동 664-7번지 유성빌딩 ,"[37.522569, 127.0337987]",68.26,48.38
3169,신전떡볶이 삼성청담점,분식,02  558 8588,서울특별시 강남구 삼성동 117번지 쌍용 플래티넘 ,"[37.5122834, 127.0517546]",86.29,50.54
3170,바비(barbie),경양식,02  555 5067,서울특별시 강남구 역삼동 673-39번지 ,"[37.5035696, 127.0402958]",98.39,77.02
3171,부산아지매국밥 뱅뱅사거리점,한식,02  34539882,서울특별시 강남구 역삼동 837-13번지 ,"[37.4916887, 127.0318343]",70.43,20.15
3172,미스터피자 양재점,기타,02  590 7735,서울특별시 강남구 도곡동 952-10 목원빌딩,"[37.485674, 127.033902]",68.22,74.04
3173,더위스키( the whisky ),기타,02  590 7890,서울특별시 강남구 역삼동 837-13번지 ,"[37.4916887, 127.0318343]",64.05,73.32
3174,까치양조장,기타,02  555 3059,서울특별시 강남구 역삼동 811-13번지 ,"[37.5032701, 127.0266959]",89.09,8.43
3175,달빛칸타타,경양식,02  545 7447,서울특별시 강남구 역삼동 738-10 청도 빌딩,"[37.4989437, 127.0370945]",97.46,83.72
3176,롤링파스타 강남역씨티점,외국음식전문점(인도태국등),02  557 2223,서울특별시 강남구 역삼동 816-5번지 ,"[37.4999374, 127.0273872]",58.17,52.89
3177,허우(Hou),중국식,02  34518445,서울특별시 강남구 역삼동 602 르메르디앙서울호텔,"[37.5047005, 127.0275166]",66.25,41.42
3178,노블발렌티 대치점,뷔페식,02  539 0400,서울특별시 강남구 대치동 983-1번지 해암빌딩 ,"[37.5034607, 127.065435]",96.02,0.7
3179,유하제과,기타,02  564 1879,서울특별시 강남구 대치동 907-15번지 ,"[37.5007656, 127.0510012]",67.09,84.79
3180,있을 재(在),경양식,02  547 0606,서울특별시 강남구 신사동 644-7번지 ,"[37.5263192, 127.0352007]",93.85,51.6
3181,인생설렁탕 논현지점,한식,02  549 3864,서울특별시 강남구 논현동 165-7번지 ,"[37.5063572, 127.0240997]",67.33,29.77
3182,홍신애솔트 2호점,경양식,02  545 5606,서울특별시 강남구 논현동 89-20번지 ,"[37.5151606, 127.0333229]",75.26,90.16
3183,야마야 강남N타워점,일식,02  62500980,서울특별시 강남구 역삼동 648-9번지 ,"[37.50003969999999, 127.0320612]",50.67,56.27
3184,428 레스토랑(428 Restaurant),기타,02  62308813,서울특별시 강남구 삼성동 113-5 알코브호텔서울,"[37.5107119, 127.046922]",99.31,82.78
3185,에프씨브이(FCV),한식,02  562 7599,서울특별시 강남구 대치동 936-11번지 ,"[37.4977573, 127.0534051]",50.61,75.73
3186,엘오미노,경양식,02  516 8101,서울특별시 강남구 신사동 656-15번지 JLJ빌딩 ,"[37.52491819999999, 127.0375345]",61.67,95.72
3187,트라디노이,한식,02  508 2727,서울특별시 강남구 대치동 984번지 ,"[37.501797, 127.0660007]",74.15,62.03
3189,글래드코엑스센터 뷔페지,뷔페식,02  64745050,서울특별시 강남구 대치동 995-16번지 호텔 글래드 강남 코엑스센터,"[37.50882500000001, 127.064533]",53.41,73.51
3190,피슈마라홍탕 (선릉점),중국식,02  566 8283,서울특별시 강남구 대치동 900-11번지 ,"[37.5020709, 127.0523181]",70.61,53.23
3191,더그릴630(the Grill630),식육(숯불구이),02  548 8189,서울특별시 강남구 청담동 3-10번지,"[37.5230334, 127.0429879]",57.2,65.9
3192,압구정길목,한식,02  540 0279,서울특별시 강남구 신사동 577번지 다보빌딩 ,"[37.5254296, 127.0266604]",74.36,38.61
3193,(주)옹기그룹 송화,한식,02  62022000,서울특별시 강남구 삼성동 112-5번지 라마다서울호텔 ,"[37.5103398, 127.0452919]",99.34,24.64
3194,신촌 정담찹쌀순대,한식,02  540 4446,서울특별시 강남구 논현동 158번지 해림빌딩 ,"[37.5100704, 127.0272163]",97.67,81.78
3195,428 루프탑바(428 Rooftop Bar),경양식,02  62308813,서울특별시 강남구 삼성동 113-5 알코브호텔서울,"[37.5107119, 127.046922]",53.28,64.58
3196,네티안,기타,02  34541414,서울특별시 강남구 역삼동 619-25번지 ,"[37.5012304, 127.027505]",76.86,20.64
3197,청춘닭꼬치 역삼직영점,한식,02  516 1818,서울특별시 강남구 역삼동 639-16,"[37.5020762, 127.0340537]",82.42,18.64
3198,(주)모스버거코리아 대치역점,기타,02  568 9646,서울특별시 강남구 대치동 507번지 윈플러스상가 ,"[37.49329530000001, 127.0618801]",69.64,22.7
3199,바나프레소 신사역점,기타,02  45120210,서울특별시 강남구 논현동 17번지 동신빌딩 ,"[37.5153751, 127.0201613]",75.39,23.36
3200,바나프레소 도곡역점,기타,02  45120210,서울특별시 강남구 대치동 651번지 여천빌딩 ,"[37.4921842, 127.0574083]",89.57,95.24
3201,평화다방 강남역점,기타,02  512 6257,서울특별시 강남구 역삼동 819번지 ,"[37.4991618, 127.0281867]",85.5,87.48
3203,모카런던(MOCA London),경양식,02  421 2221,서울특별시 강남구 역삼동 684-23번지 VOOZ사옥,"[37.5087345, 127.0432211]",89.4,21.1
3204,주식회사 차차그램,한식,02  62500924,서울특별시 강남구 역삼동 648-9,"[37.50003969999999, 127.0320612]",84.13,16.29
3205,이치동,한식,02  16441083,서울특별시 강남구 역삼동 708-33번지 역삼동 벤처빌딩 ,"[37.5028772, 127.04852]",73.75,1.42
3206,(주)세컨드유레카 선릉DV점,한식,02  16441083,서울특별시 강남구 논현동 108 논현웰스톤,"[37.5184174, 127.0380027]",51.02,59.74
3207,샌드럴파크 선릉점,한식,02  16441083,서울특별시 강남구 역삼동 708-33번지 역삼동 벤처빌딩 ,"[37.5028772, 127.04852]",50.7,57.31
3208,혼반,한식,02  16441083,서울특별시 강남구 역삼동 708-33번지 역삼동 벤처빌딩 ,"[37.5028772, 127.04852]",63.02,62.05
3209,신주닭발,한식,02  529 6692,서울특별시 강남구 도곡동 544-4번지 호삼빌딩 ,"[37.4919062, 127.04041]",76.95,92.32
3210,포아당 선정릉역점,외국음식전문점(인도태국등),02  542 7678,서울특별시 강남구 논현동 278-7번지 ,"[37.510736, 127.0434401]",69.95,91.53
3211,창고43 압구정점,식육(숯불구이),02  62043401,서울특별시 강남구 신사동 584번지 규명빌딩 ,"[37.5235687, 127.0280214]",60.33,71.74
